rc_on,t_timestamp,latitude,longitude,,,satellites_used
0,2018-06-28_08:21:33.11,60.10699853,19.9213598,,,10
0,2018-06-28_08:21:34.11,60.10700118,19.9213429,,,10
0,2018-06-28_08:21:35.11,60.1070085,19.92134902,,,10
0,2018-06-28_08:21:36.11,60.10702294,19.92133825,,,10
0,2018-06-28_08:21:37.11,60.10703026,19.92134437,,,10
0,2018-06-28_08:21:38.11,60.10704205,19.9213505,,,10
0,2018-06-28_08:21:39.11,60.10705201,19.92133972,,,10
0,2018-06-28_08:21:40.11,60.10705649,19.92133972,,,9
0,2018-06-28_08:21:41.11,60.10706645,19.92132894,,,9
0,2018-06-28_08:21:42.11,60.10707824,19.92133507,,,9
0,2018-06-28_08:21:43.11,60.10708821,19.92132429,,,8
0,2018-06-28_08:21:44.11,60.1071,19.92133042,,,8
0,2018-06-28_08:21:45.12,60.10710996,19.92131964,,,8
0,2018-06-28_08:21:46.12,60.1071244,19.92130886,,,9
0,2018-06-28_08:21:47.12,60.1071244,19.92130886,,,9
0,2018-06-28_08:21:48.12,60.10715063,19.92130421,,,9
0,2018-06-28_08:21:49.12,60.10715795,19.92131034,,,10
0,2018-06-28_08:21:50.12,60.10717239,19.92129956,,,10
0,2018-06-28_08:21:51.12,60.10718683,19.92128878,,,10
0,2018-06-28_08:21:52.12,60.10718683,19.92128878,,,10
0,2018-06-28_08:21:53.12,60.10720574,19.92127801,,,9
0,2018-06-28_08:21:54.12,60.10721306,19.92128413,,,9
0,2018-06-28_08:21:55.12,60.10722018,19.92126723,,,9
0,2018-06-28_08:21:56.12,60.10723197,19.92127336,,,9
0,2018-06-28_08:21:57.12,60.10724194,19.92126258,,,9
0,2018-06-28_08:21:58.12,60.10725373,19.9212687,,,8
0,2018-06-28_08:21:59.13,60.10726817,19.92125793,,,8
0,2018-06-28_08:22:00.13,60.10727996,19.92126405,,,8
0,2018-06-28_08:22:01.13,60.10728993,19.92125328,,,8
0,2018-06-28_08:22:02.13,60.10730437,19.9212425,,,8
0,2018-06-28_08:22:03.13,60.10731615,19.92124862,,,8
0,2018-06-28_08:22:04.13,60.10733791,19.92124397,,,8
0,2018-06-28_08:22:05.13,60.10735235,19.92123319,,,8
0,2018-06-28_08:22:06.13,60.10736414,19.92123932,,,8
0,2018-06-28_08:22:07.13,60.10737411,19.92122854,,,9
0,2018-06-28_08:22:08.13,60.1073859,19.92123467,,,9
0,2018-06-28_08:22:09.13,60.10740034,19.92122389,,,9
0,2018-06-28_08:22:10.13,60.10740765,19.92123002,,,10
0,2018-06-28_08:22:11.13,60.10742209,19.92121924,,,10
0,2018-06-28_08:22:12.13,60.10742941,19.92122537,,,10
0,2018-06-28_08:22:13.14,60.1074412,19.92123149,,,10
0,2018-06-28_08:22:14.14,60.10744385,19.92121459,,,10
0,2018-06-28_08:22:15.14,60.10745564,19.92122072,,,10
0,2018-06-28_08:22:16.14,60.1074656,19.92120994,,,9
0,2018-06-28_08:22:17.14,60.10747739,19.92121606,,,9
0,2018-06-28_08:22:19.557,60.10747739,19.92121606,,,9
0,2018-06-28_08:22:20.557,60.10752091,19.92120676,,,10
0,2018-06-28_08:22:21.557,60.10752091,19.92120676,,,10
0,2018-06-28_08:22:22.557,60.10754448,19.92121901,,,9
0,2018-06-28_08:22:31.149,60.10760244,19.92119893,,,9
0,2018-06-28_08:22:32.149,60.10763598,19.92120041,,,9
0,2018-06-28_08:22:33.149,60.10764595,19.92118963,,,9
0,2018-06-28_08:22:34.149,60.10765774,19.92119576,,,10
0,2018-06-28_08:22:35.149,60.1076677,19.92118498,,,10
0,2018-06-28_08:22:36.149,60.10767949,19.9211911,,,10
0,2018-06-28_08:22:37.149,60.10769128,19.92119723,,,10
0,2018-06-28_08:22:38.149,60.1076986,19.92120336,,,10
0,2018-06-28_08:22:39.149,60.10771039,19.92120948,,,10
0,2018-06-28_08:22:40.149,60.1077177,19.92121561,,,10
0,2018-06-28_08:22:41.149,60.10772237,19.92123864,,,10
0,2018-06-28_08:22:42.149,60.10773416,19.92124477,,,10
0,2018-06-28_08:22:43.150,60.10773882,19.9212678,,,10
0,2018-06-28_08:22:44.150,60.10774348,19.92129083,,,10
0,2018-06-28_08:22:45.150,60.10774815,19.92131386,,,10
0,2018-06-28_08:22:46.150,60.1077455,19.92133076,,,10
0,2018-06-28_08:22:47.150,60.1077455,19.92133076,,,10
0,2018-06-28_08:22:49.534,60.1077455,19.92133076,,,10
0,2018-06-28_08:22:50.534,60.10776598,19.92143978,,,9
0,2018-06-28_08:22:51.534,60.10776799,19.92147972,,,9
0,2018-06-28_08:22:52.534,60.10777732,19.92152578,,,10
0,2018-06-28_08:22:53.534,60.10778646,19.92154881,,,10
0,2018-06-28_08:22:54.534,60.10778646,19.92154881,,,10
0,2018-06-28_08:22:55.534,60.10779761,19.92161177,,,9
0,2018-06-28_08:22:56.534,60.10779761,19.92161177,,,9
0,2018-06-28_08:22:57.534,60.10780959,19.92164093,,,9
0,2018-06-28_08:22:58.534,60.10781425,19.92166396,,,9
0,2018-06-28_08:22:59.534,60.1078254,19.92172692,,,9
0,2018-06-28_08:23:00.534,60.1078254,19.92172692,,,9
0,2018-06-28_08:23:01.534,60.10784917,19.9217622,,,10
0,2018-06-28_08:23:02.534,60.10786096,19.92176833,,,10
0,2018-06-28_08:23:03.534,60.10786096,19.92176833,,,10
0,2018-06-28_08:23:04.535,60.10787987,19.92175755,,,10
0,2018-06-28_08:23:05.535,60.10788984,19.92174677,,,10
0,2018-06-28_08:23:06.535,60.10788984,19.92174677,,,10
0,2018-06-28_08:23:07.535,60.10789431,19.92174677,,,8
0,2018-06-28_08:23:08.535,60.10789962,19.92171297,,,8
0,2018-06-28_08:23:09.535,60.10790674,19.92169606,,,8
0,2018-06-28_08:23:10.535,60.10790473,19.92165613,,,9
0,2018-06-28_08:23:11.535,60.10790738,19.92163922,,,9
0,2018-06-28_08:23:12.535,60.10790738,19.92163922,,,9
0,2018-06-28_08:23:13.535,60.10791533,19.92158851,,,10
0,2018-06-28_08:23:14.535,60.10792511,19.92155471,,,10
0,2018-06-28_08:23:15.535,60.10792511,19.92155471,,,10
0,2018-06-28_08:23:16.535,60.10794038,19.92151012,,,9
0,2018-06-28_08:23:17.535,60.10795482,19.92149934,,,9
0,2018-06-28_08:23:28.215,60.10797658,19.92149469,,,9
0,2018-06-28_08:23:29.214,60.1079637,19.92162527,,,10
0,2018-06-28_08:23:30.214,60.10795639,19.92161915,,,10
0,2018-06-28_08:23:31.215,60.10795639,19.92161915,,,10
0,2018-06-28_08:23:32.215,60.1079446,19.92161302,,,10
0,2018-06-28_08:23:33.215,60.1079446,19.92161302,,,10
0,2018-06-28_08:23:34.215,60.10793993,19.92158999,,,9
0,2018-06-28_08:23:35.215,60.10793993,19.92158999,,,9
0,2018-06-28_08:23:36.215,60.10793993,19.92158999,,,9
0,2018-06-28_08:23:37.215,60.10793993,19.92158999,,,10
0,2018-06-28_08:23:38.215,60.10793993,19.92158999,,,10
0,2018-06-28_08:23:39.215,60.10794258,19.92157308,,,10
0,2018-06-28_08:23:40.215,60.10794258,19.92157308,,,9
0,2018-06-28_08:23:41.215,60.10793792,19.92155006,,,9
0,2018-06-28_08:23:42.215,60.10793792,19.92155006,,,9
0,2018-06-28_08:23:43.215,60.10794057,19.92153315,,,10
0,2018-06-28_08:23:44.215,60.10792878,19.92152702,,,10
0,2018-06-28_08:23:45.215,60.10792878,19.92152702,,,10
0,2018-06-28_08:23:46.216,60.10792878,19.92152702,,,10
0,2018-06-28_08:23:47.216,60.10792878,19.92152702,,,10
0,2018-06-28_08:23:48.216,60.10792878,19.92152702,,,10
0,2018-06-28_08:23:49.216,60.10792878,19.92152702,,,8
0,2018-06-28_08:23:50.216,60.10792147,19.9215209,,,8
0,2018-06-28_08:23:51.216,60.10792613,19.92154393,,,8
0,2018-06-28_08:23:52.216,60.10792613,19.92154393,,,10
0,2018-06-28_08:23:53.216,60.10791616,19.92155471,,,10
0,2018-06-28_08:23:54.216,60.10791616,19.92155471,,,10
0,2018-06-28_08:23:55.216,60.10791086,19.92158851,,,9
0,2018-06-28_08:23:56.216,60.10791287,19.92162845,,,9
0,2018-06-28_08:23:57.216,60.10790575,19.92164535,,,9
0,2018-06-28_08:23:58.217,60.1079031,19.92166226,,,8
0,2018-06-28_08:24:05.435,60.10792805,19.92177128,,,9
0,2018-06-28_08:24:06.435,60.10796159,19.92177275,,,9
0,2018-06-28_08:24:07.435,60.10797604,19.92176198,,,8
0,2018-06-28_08:24:08.435,60.10798134,19.92172817,,,8
0,2018-06-28_08:24:09.435,60.10798846,19.92171126,,,8
0,2018-06-28_08:24:10.435,60.10799111,19.92169436,,,10
0,2018-06-28_08:24:11.435,60.10798645,19.92167133,,,10
0,2018-06-28_08:24:12.435,60.1079891,19.92165443,,,10
0,2018-06-28_08:24:13.435,60.10797712,19.92162527,,,9
0,2018-06-28_08:24:14.435,60.10797712,19.92162527,,,9
0,2018-06-28_08:24:15.435,60.10797246,19.92160224,,,9
0,2018-06-28_08:24:16.435,60.10796067,19.92159611,,,9
0,2018-06-28_08:24:17.435,60.10796332,19.92157921,,,9
0,2018-06-28_08:24:18.435,60.10795865,19.92155618,,,9
0,2018-06-28_08:24:19.436,60.10796131,19.92153928,,,10
0,2018-06-28_08:24:20.436,60.10795399,19.92153315,,,10
0,2018-06-28_08:24:21.436,60.10795399,19.92153315,,,10
0,2018-06-28_08:24:22.436,60.10795482,19.92149934,,,10
0,2018-06-28_08:24:23.436,60.10795015,19.92147631,,,10
0,2018-06-28_08:24:24.436,60.10794833,19.92145941,,,10
0,2018-06-28_08:24:25.436,60.10794102,19.92145328,,,8
0,2018-06-28_08:25:11.326,60.10824487,19.92203029,,,7
0,2018-06-28_08:25:12.326,60.10825484,19.92201951,,,7
0,2018-06-28_08:25:13.326,60.10825484,19.92201951,,,7
0,2018-06-28_08:25:14.326,60.10826928,19.92200873,,,9
0,2018-06-28_08:25:15.326,60.10828372,19.92199796,,,9
0,2018-06-28_08:25:16.326,60.10828637,19.92198105,,,9
0,2018-06-28_08:25:17.326,60.10829816,19.92198718,,,9
0,2018-06-28_08:25:18.326,60.10830813,19.9219764,,,9
0,2018-06-28_08:25:19.326,60.10831078,19.9219595,,,7
0,2018-06-28_08:25:20.327,60.10832522,19.92194872,,,7
0,2018-06-28_08:25:21.327,60.10832522,19.92194872,,,7
0,2018-06-28_08:25:22.327,60.10832787,19.92193182,,,9
0,2018-06-28_08:25:23.327,60.10834231,19.92192104,,,9
0,2018-06-28_08:25:24.327,60.10834497,19.92190413,,,9
0,2018-06-28_08:25:25.327,60.10834497,19.92190413,,,9
0,2018-06-28_08:25:26.327,60.10835493,19.92189336,,,9
0,2018-06-28_08:25:27.405,60.10835493,19.92189336,,,9
0,2018-06-28_08:25:28.405,60.10836206,19.92187645,,,8
0,2018-06-28_08:25:29.405,60.10836206,19.92187645,,,8
0,2018-06-28_08:25:30.405,60.10836206,19.92187645,,,8
0,2018-06-28_08:25:31.405,60.10836937,19.92188258,,,7
0,2018-06-28_08:25:32.405,60.10837385,19.92188258,,,7
0,2018-06-28_08:25:33.405,60.10837385,19.92188258,,,7
0,2018-06-28_08:25:34.405,60.10837385,19.92188258,,,8
0,2018-06-28_08:25:35.405,60.10836937,19.92188258,,,8
0,2018-06-28_08:25:36.405,60.10836937,19.92188258,,,8
0,2018-06-28_08:25:37.406,60.10836937,19.92188258,,,6
0,2018-06-28_08:25:38.406,60.10836937,19.92188258,,,6
0,2018-06-28_08:25:39.406,60.10837669,19.92188871,,,6
0,2018-06-28_08:25:40.406,60.10837669,19.92188871,,,8
0,2018-06-28_08:25:51.928,60.10838867,19.92191786,,,8
0,2018-06-28_08:25:59.370,60.10847011,19.92209745,,,10
0,2018-06-28_08:26:00.370,60.10850547,19.92211583,,,7
0,2018-06-28_08:26:01.370,60.10851726,19.92212196,,,9
0,2018-06-28_08:26:02.370,60.1085317,19.92211118,,,9
0,2018-06-28_08:26:03.371,60.10854349,19.92211731,,,9
0,2018-06-28_08:26:04.371,60.10855081,19.92212344,,,9
0,2018-06-28_08:26:05.371,60.10856259,19.92212956,,,9
0,2018-06-28_08:26:06.371,60.10857703,19.92211879,,,9
0,2018-06-28_08:26:07.371,60.10858435,19.92212491,,,7
0,2018-06-28_08:26:08.371,60.10858882,19.92212491,,,7
0,2018-06-28_08:26:09.371,60.10860061,19.92213104,,,7
0,2018-06-28_08:26:10.371,60.10860061,19.92213104,,,7
0,2018-06-28_08:26:11.371,60.1086179,19.92212639,,,7
0,2018-06-28_08:26:12.371,60.10863234,19.92211561,,,7
0,2018-06-28_08:26:13.371,60.10863234,19.92211561,,,7
0,2018-06-28_08:26:14.371,60.10864678,19.92210483,,,7
0,2018-06-28_08:26:15.371,60.10865409,19.92211096,,,7
0,2018-06-28_08:26:16.371,60.10865674,19.92209406,,,10
0,2018-06-28_08:26:17.372,60.10866853,19.92210018,,,10
0,2018-06-28_08:26:18.372,60.10866853,19.92210018,,,10
1,2018-06-28_08:26:19.372,60.10867118,19.92208328,,,9
1,2018-06-28_08:26:20.372,60.1086785,19.92208941,,,9
1,2018-06-28_08:26:21.372,60.1086785,19.92208941,,,9
1,2018-06-28_08:26:22.372,60.1086785,19.92208941,,,9
1,2018-06-28_08:26:23.372,60.10868847,19.92207863,,,9
1,2018-06-28_08:26:24.372,60.10868847,19.92207863,,,9
1,2018-06-28_08:26:25.372,60.10868847,19.92207863,,,10
1,2018-06-28_08:26:26.372,60.10869578,19.92208475,,,10
1,2018-06-28_08:26:27.372,60.10869313,19.92210166,,,10
1,2018-06-28_08:26:28.372,60.10869578,19.92208475,,,10
1,2018-06-28_08:26:29.372,60.1087031,19.92209088,,,10
1,2018-06-28_08:26:37.999,60.10874843,19.92209848,,,8
1,2018-06-28_08:26:38.999,60.10875291,19.92209848,,,8
1,2018-06-28_08:26:39.999,60.10876022,19.92210461,,,6
1,2018-06-28_08:26:41.0,60.10876287,19.9220877,,,6
1,2018-06-28_08:26:42.0,60.10876734,19.9220877,,,6
1,2018-06-28_08:26:43.0,60.10877466,19.92209383,,,7
1,2018-06-28_08:26:44.0,60.10877466,19.92209383,,,7
1,2018-06-28_08:26:45.0,60.10878645,19.92209996,,,7
1,2018-06-28_08:26:46.0,60.10878645,19.92209996,,,7
1,2018-06-28_08:26:47.0,60.1087891,19.92208305,,,7
1,2018-06-28_08:26:48.0,60.10880089,19.92208918,,,7
1,2018-06-28_08:26:49.0,60.10880089,19.92208918,,,7
1,2018-06-28_08:26:50.0,60.10880089,19.92208918,,,9
1,2018-06-28_08:26:51.0,60.10880802,19.92207228,,,9
1,2018-06-28_08:26:52.0,60.10880536,19.92208918,,,8
1,2018-06-28_08:26:53.0,60.10880536,19.92208918,,,8
1,2018-06-28_08:26:54.1,60.10881268,19.92209531,,,8
1,2018-06-28_08:26:55.1,60.10881268,19.92209531,,,6
1,2018-06-28_08:26:56.1,60.10881268,19.92209531,,,6
1,2018-06-28_08:26:57.1,60.10881999,19.92210143,,,6
1,2018-06-28_08:26:58.1,60.10882182,19.92211834,,,8
1,2018-06-28_08:26:59.1,60.10882182,19.92211834,,,8
1,2018-06-28_08:27:00.1,60.10882182,19.92211834,,,8
1,2018-06-28_08:27:01.1,60.10883361,19.92212446,,,8
1,2018-06-28_08:27:02.1,60.10883361,19.92212446,,,8
1,2018-06-28_08:27:03.1,60.10883361,19.92212446,,,8
1,2018-06-28_08:27:04.1,60.10884092,19.92213059,,,6
1,2018-06-28_08:27:05.1,60.10884539,19.92213059,,,6
1,2018-06-28_08:27:06.1,60.10885536,19.92211981,,,6
1,2018-06-28_08:27:07.1,60.10885801,19.92210291,,,6
1,2018-06-28_08:27:08.2,60.10886066,19.92208601,,,6
1,2018-06-28_08:27:15.292,60.10883507,19.92203382,,,10
1,2018-06-28_08:27:16.293,60.10881332,19.92203847,,,8
1,2018-06-28_08:27:17.293,60.10879888,19.92204925,,,8
1,2018-06-28_08:27:18.293,60.10879156,19.92204312,,,8
1,2018-06-28_08:27:19.293,60.10878444,19.92206002,,,7
1,2018-06-28_08:27:20.293,60.10877,19.9220708,,,7
1,2018-06-28_08:27:21.293,60.10876734,19.9220877,,,7
1,2018-06-28_08:27:22.293,60.10876287,19.9220877,,,10
1,2018-06-28_08:27:23.293,60.10875128,19.92210461,,,10
1,2018-06-28_08:27:24.293,60.10874415,19.92212151,,,10
1,2018-06-28_08:27:25.293,60.10873968,19.92212151,,,7
1,2018-06-28_08:27:26.293,60.10874252,19.92212764,,,7
1,2018-06-28_08:27:27.293,60.1087354,19.92214454,,,7
1,2018-06-28_08:27:28.293,60.10873092,19.92214454,,,9
1,2018-06-28_08:27:29.293,60.10871648,19.92215532,,,9
1,2018-06-28_08:27:30.294,60.10871201,19.92215532,,,9
1,2018-06-28_08:27:31.294,60.10870754,19.92215532,,,8
1,2018-06-28_08:27:32.294,60.10870041,19.92217223,,,8
1,2018-06-28_08:27:33.294,60.10868597,19.922183,,,8
1,2018-06-28_08:27:34.294,60.1086815,19.922183,,,9
1,2018-06-28_08:27:35.294,60.10867885,19.92219991,,,9
1,2018-06-28_08:27:36.294,60.10866441,19.92221068,,,9
1,2018-06-28_08:27:37.294,60.10865993,19.92221068,,,9
1,2018-06-28_08:27:38.294,60.10864997,19.92222146,,,9
1,2018-06-28_08:27:39.294,60.10864284,19.92223837,,,9
1,2018-06-28_08:27:40.294,60.10863553,19.92223224,,,8
1,2018-06-28_08:27:41.294,60.1086284,19.92224914,,,8
1,2018-06-28_08:27:42.294,60.10861661,19.92224302,,,8
1,2018-06-28_08:27:43.294,60.10860665,19.92225379,,,9
1,2018-06-28_08:27:44.295,60.10859221,19.92226457,,,9
1,2018-06-28_08:27:45.295,60.10859221,19.92226457,,,9
1,2018-06-28_08:27:46.295,60.10859221,19.92226457,,,10
1,2018-06-28_08:27:49.718,60.10859221,19.92226457,,,10
1,2018-06-28_08:27:50.718,60.1085316,19.92230156,,,8
1,2018-06-28_08:27:51.718,60.1085316,19.92230156,,,8
1,2018-06-28_08:27:52.718,60.10851716,19.92231233,,,8
1,2018-06-28_08:27:53.718,60.10851004,19.92232924,,,8
1,2018-06-28_08:27:54.718,60.10851004,19.92232924,,,8
1,2018-06-28_08:27:55.718,60.10849275,19.92233389,,,9
1,2018-06-28_08:27:56.718,60.10848563,19.92235079,,,9
1,2018-06-28_08:27:57.718,60.10848563,19.92235079,,,9
1,2018-06-28_08:27:58.718,60.10846834,19.92235544,,,9
1,2018-06-28_08:27:59.718,60.10846122,19.92237235,,,9
1,2018-06-28_08:28:00.719,60.10846122,19.92237235,,,9
1,2018-06-28_08:28:01.719,60.1084486,19.92240003,,,8
1,2018-06-28_08:28:02.719,60.10843416,19.9224108,,,8
1,2018-06-28_08:28:03.719,60.10843416,19.9224108,,,8
1,2018-06-28_08:28:04.719,60.10841423,19.92243236,,,8
1,2018-06-28_08:28:05.719,60.10839979,19.92244314,,,8
1,2018-06-28_08:28:06.719,60.10839979,19.92244314,,,8
1,2018-06-28_08:28:07.719,60.10838717,19.92247082,,,8
1,2018-06-28_08:28:08.719,60.10837538,19.92246469,,,8
1,2018-06-28_08:28:09.719,60.10837538,19.92246469,,,8
1,2018-06-28_08:28:10.719,60.10835544,19.92248625,,,8
1,2018-06-28_08:28:11.719,60.10833835,19.92251393,,,8
1,2018-06-28_08:28:12.719,60.10833835,19.92251393,,,8
1,2018-06-28_08:28:13.719,60.10832573,19.92254161,,,7
1,2018-06-28_08:28:14.720,60.10832308,19.92255851,,,7
1,2018-06-28_08:28:15.720,60.10832308,19.92255851,,,7
1,2018-06-28_08:28:16.720,60.10831046,19.92258619,,,8
1,2018-06-28_08:28:17.720,60.10830781,19.9226031,,,8
1,2018-06-28_08:28:24.580,60.10829638,19.92270452,,,9
1,2018-06-28_08:28:25.580,60.10829554,19.92273833,,,7
1,2018-06-28_08:28:26.580,60.10829289,19.92275523,,,7
1,2018-06-28_08:28:27.580,60.10829289,19.92275523,,,7
1,2018-06-28_08:28:28.580,60.10829024,19.92277214,,,7
1,2018-06-28_08:28:29.580,60.10829938,19.92279517,,,7
1,2018-06-28_08:28:30.580,60.10829938,19.92279517,,,7
1,2018-06-28_08:28:31.580,60.10829408,19.92282897,,,8
0,2018-06-28_08:28:32.580,60.10829142,19.92284588,,,8
0,2018-06-28_08:28:33.580,60.10829142,19.92284588,,,8
0,2018-06-28_08:28:34.581,60.10830056,19.92286891,,,9
0,2018-06-28_08:28:35.581,60.10830056,19.92286891,,,9
0,2018-06-28_08:28:36.581,60.10829791,19.92288581,,,9
0,2018-06-28_08:28:37.581,60.10829261,19.92291962,,,10
0,2018-06-28_08:28:38.581,60.10828264,19.9229304,,,10
0,2018-06-28_08:28:39.581,60.10828264,19.9229304,,,10
0,2018-06-28_08:28:40.581,60.10827267,19.92294117,,,10
0,2018-06-28_08:28:41.581,60.10826536,19.92293505,,,10
0,2018-06-28_08:28:42.581,60.10826536,19.92293505,,,10
0,2018-06-28_08:28:43.581,60.10825804,19.92292892,,,9
0,2018-06-28_08:28:44.581,60.10825072,19.92292279,,,9
0,2018-06-28_08:28:45.581,60.10825072,19.92292279,,,9
0,2018-06-28_08:28:46.581,60.10824159,19.92289976,,,10
0,2018-06-28_08:28:47.582,60.10824159,19.92289976,,,10
0,2018-06-28_08:28:48.582,60.10824159,19.92289976,,,10
0,2018-06-28_08:28:49.582,60.10823692,19.92287673,,,8
0,2018-06-28_08:28:50.582,60.10823692,19.92287673,,,8
0,2018-06-28_08:28:51.582,60.10823692,19.92287673,,,8
0,2018-06-28_08:28:52.582,60.10823692,19.92287673,,,8
0,2018-06-28_08:28:53.582,60.1082351,19.92285983,,,8
0,2018-06-28_08:28:54.582,60.1082351,19.92285983,,,8
0,2018-06-28_08:28:55.582,60.1082351,19.92285983,,,10
0,2018-06-28_08:28:56.582,60.1082351,19.92285983,,,10
0,2018-06-28_08:28:57.582,60.1082351,19.92285983,,,10
0,2018-06-28_08:28:58.582,60.1082404,19.92282602,,,6
0,2018-06-28_08:28:59.582,60.10824306,19.92280912,,,6
0,2018-06-28_08:29:00.583,60.10824306,19.92280912,,,6
0,2018-06-28_08:29:01.583,60.10824124,19.92279221,,,7
0,2018-06-28_08:29:02.583,60.10823657,19.92276918,,,7
0,2018-06-28_08:29:03.583,60.10823657,19.92276918,,,7
0,2018-06-28_08:29:04.583,60.10823922,19.92275228,,,8
0,2018-06-28_08:29:05.583,60.10823456,19.92272925,,,8
0,2018-06-28_08:29:06.583,60.10823456,19.92272925,,,8
0,2018-06-28_08:29:07.583,60.10823456,19.92272925,,,8
0,2018-06-28_08:29:08.583,60.10823255,19.92268931,,,9
0,2018-06-28_08:29:09.583,60.10823255,19.92268931,,,9
0,2018-06-28_08:29:10.583,60.10823053,19.92264938,,,8
0,2018-06-28_08:29:11.583,60.10823053,19.92264938,,,8
0,2018-06-28_08:29:12.583,60.10823053,19.92264938,,,8
0,2018-06-28_08:29:13.584,60.10822405,19.92260945,,,8
0,2018-06-28_08:29:14.584,60.10822405,19.92260945,,,8
0,2018-06-28_08:29:15.584,60.10822405,19.92260945,,,8
0,2018-06-28_08:29:16.584,60.10821938,19.92258642,,,8
0,2018-06-28_08:29:17.584,60.10822203,19.92256951,,,8
0,2018-06-28_08:29:18.584,60.10822203,19.92256951,,,8
0,2018-06-28_08:29:19.584,60.10821006,19.92254035,,,9
0,2018-06-28_08:29:20.584,60.10821271,19.92252345,,,9
0,2018-06-28_08:29:21.584,60.10821271,19.92252345,,,9
0,2018-06-28_08:29:22.584,60.10821251,19.92250042,,,8
0,2018-06-28_08:29:23.584,60.10820785,19.92247739,,,8
0,2018-06-28_08:29:24.584,60.10820785,19.92247739,,,8
0,2018-06-28_08:29:31.535,60.10819549,19.92240217,,,8
0,2018-06-28_08:29:32.535,60.10819348,19.92236224,,,6
0,2018-06-28_08:29:33.535,60.10819348,19.92236224,,,6
0,2018-06-28_08:29:34.535,60.10819594,19.9223223,,,9
0,2018-06-28_08:29:35.535,60.10819859,19.9223054,,,9
0,2018-06-28_08:29:36.535,60.10819859,19.9223054,,,9
0,2018-06-28_08:29:37.535,60.10820124,19.9222885,,,8
0,2018-06-28_08:29:38.535,60.10820105,19.92226547,,,8
0,2018-06-28_08:29:39.535,60.10820105,19.92226547,,,8
0,2018-06-28_08:29:40.535,60.1082037,19.92224856,,,9
0,2018-06-28_08:29:41.535,60.10820635,19.92223166,,,9
0,2018-06-28_08:29:42.536,60.10819721,19.92220863,,,9
0,2018-06-28_08:29:43.536,60.10819987,19.92219173,,,6
0,2018-06-28_08:29:44.536,60.10819785,19.92215179,,,6
0,2018-06-28_08:29:45.536,60.10819785,19.92215179,,,6
0,2018-06-28_08:29:46.536,60.10820581,19.92210108,,,7
0,2018-06-28_08:29:47.536,60.10820114,19.92207805,,,7
0,2018-06-28_08:29:48.536,60.10820114,19.92207805,,,7
0,2018-06-28_08:29:49.536,60.10820178,19.92202121,,,8
0,2018-06-28_08:29:50.536,60.10820443,19.92200431,,,8
0,2018-06-28_08:29:51.536,60.10820443,19.92200431,,,8
0,2018-06-28_08:29:52.536,60.10820242,19.92196437,,,8
0,2018-06-28_08:29:53.536,60.10820507,19.92194747,,,8
0,2018-06-28_08:29:54.536,60.10820041,19.92192444,,,8
0,2018-06-28_08:29:55.537,60.1082037,19.9218507,,,8
0,2018-06-28_08:29:56.537,60.10819903,19.92182767,,,8
0,2018-06-28_08:29:57.537,60.10819903,19.92182767,,,8
0,2018-06-28_08:29:58.537,60.10818523,19.92178161,,,9
0,2018-06-28_08:29:59.537,60.10817791,19.92177548,,,9
0,2018-06-28_08:30:00.537,60.10817791,19.92177548,,,9
0,2018-06-28_08:30:01.537,60.10816347,19.92178626,,,9
0,2018-06-28_08:30:08.85,60.10813661,19.92184775,,,8
0,2018-06-28_08:30:09.85,60.10812884,19.92192149,,,8
0,2018-06-28_08:30:10.85,60.10812619,19.92193839,,,8
0,2018-06-28_08:30:11.85,60.10812089,19.9219722,,,8
0,2018-06-28_08:30:12.85,60.10811376,19.9219891,,,8
0,2018-06-28_08:30:13.85,60.10811111,19.92200601,,,10
0,2018-06-28_08:30:14.85,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:15.85,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:16.85,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:17.85,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:18.85,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:19.86,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:20.86,60.10810581,19.92203981,,,10
0,2018-06-28_08:30:21.86,60.10805134,19.92200918,,,10
0,2018-06-28_08:30:22.86,60.10805134,19.92200918,,,10
0,2018-06-28_08:30:23.86,60.1080422,19.92198615,,,10
0,2018-06-28_08:30:24.86,60.1080422,19.92198615,,,10
0,2018-06-28_08:30:25.86,60.10803041,19.92198002,,,9
0,2018-06-28_08:30:26.86,60.10803306,19.92196312,,,9
0,2018-06-28_08:30:27.86,60.10803306,19.92196312,,,9
0,2018-06-28_08:30:28.86,60.10802127,19.92195699,,,10
0,2018-06-28_08:30:29.86,60.10802127,19.92195699,,,10
0,2018-06-28_08:30:30.86,60.10802393,19.92194009,,,10
0,2018-06-28_08:30:31.86,60.10802393,19.92194009,,,9
0,2018-06-28_08:30:32.86,60.10801945,19.92194009,,,9
0,2018-06-28_08:30:33.86,60.10801945,19.92194009,,,9
0,2018-06-28_08:30:34.87,60.10801945,19.92194009,,,10
0,2018-06-28_08:30:35.87,60.10801945,19.92194009,,,10
0,2018-06-28_08:30:36.87,60.1080168,19.92195699,,,10
0,2018-06-28_08:30:37.87,60.10801233,19.92195699,,,9
