time,latitude,longitude,satellites_used
2018-06-12_16:30:31.706,59.98592818,20.11360679,11
2018-06-12_16:30:32.706,59.98591105,20.11363428,10
2018-06-12_16:30:33.706,59.98591105,20.11363428,10
2018-06-12_16:30:34.706,59.98590389,20.1136511,10
2018-06-12_16:30:35.706,59.98588675,20.11367858,9
2018-06-12_16:30:36.706,59.98587678,20.11368924,9
2018-06-12_16:30:37.706,59.98587678,20.11368924,9
2018-06-12_16:30:38.706,59.98586695,20.11372288,10
2018-06-12_16:30:39.706,59.98585698,20.11373354,10
2018-06-12_16:30:40.706,59.98585698,20.11373354,10
2018-06-12_16:30:41.706,59.98584252,20.1137442,11
2018-06-12_16:30:42.706,59.98583535,20.11376102,11
2018-06-12_16:30:43.707,59.98583535,20.11376102,11
2018-06-12_16:30:44.707,59.98582271,20.11378851,11
2018-06-12_16:30:45.707,59.98581555,20.11380533,11
2018-06-12_16:30:46.707,59.98581555,20.11380533,11
2018-06-12_16:30:47.707,59.9858029,20.11383281,11
2018-06-12_16:30:48.707,59.98578844,20.11384347,11
2018-06-12_16:30:49.707,59.98578844,20.11384347,11
2018-06-12_16:30:50.707,59.98577398,20.11385413,11
2018-06-12_16:30:51.707,59.98576401,20.11386479,11
2018-06-12_16:30:52.707,59.98576401,20.11386479,11
2018-06-12_16:30:59.91,59.9856962,20.11391809,12
2018-06-12_16:31:00.91,59.98566714,20.11391644,12
2018-06-12_16:31:01.91,59.98565535,20.11391027,12
2018-06-12_16:31:02.91,59.98564806,20.11390411,12
2018-06-12_16:31:03.91,59.98564806,20.11390411,12
2018-06-12_16:31:04.91,59.98564806,20.11390411,12
2018-06-12_16:31:05.91,59.98564806,20.11390411,12
2018-06-12_16:31:06.91,59.98559991,20.11389013,12
2018-06-12_16:31:07.91,59.9855908,20.11386715,12
2018-06-12_16:31:08.91,59.9855835,20.11386099,12
2018-06-12_16:31:09.91,59.98557171,20.11385483,12
2018-06-12_16:31:10.91,59.98556709,20.11383185,12
2018-06-12_16:31:11.92,59.98556246,20.11380887,12
2018-06-12_16:31:12.92,59.98555067,20.11380271,12
2018-06-12_16:31:13.92,59.98554605,20.11377973,12
2018-06-12_16:31:14.92,59.98554142,20.11375675,12
2018-06-12_16:31:15.92,59.98553231,20.11373377,12
2018-06-12_16:31:16.92,59.98553231,20.11373377,12
2018-06-12_16:31:17.92,59.98553498,20.11371695,11
2018-06-12_16:31:18.92,59.98554214,20.11370013,11
2018-06-12_16:31:19.92,59.98554482,20.11368331,11
2018-06-12_16:31:20.92,59.98554482,20.11368331,11
2018-06-12_16:31:21.92,59.98554749,20.11366648,12
2018-06-12_16:31:22.92,59.98555465,20.11364967,12
2018-06-12_16:31:23.92,59.98555733,20.11363284,12
2018-06-12_16:31:24.92,59.98556,20.11361602,12
2018-06-12_16:31:25.92,59.98556267,20.1135992,12
2018-06-12_16:31:26.93,59.98556983,20.11358238,12
2018-06-12_16:31:27.93,59.98556983,20.11358238,12
2018-06-12_16:31:28.93,59.98557251,20.11356556,12
2018-06-12_16:31:29.93,59.98557518,20.11354874,12
2018-06-12_16:31:38.293,59.98558501,20.1135151,12
2018-06-12_16:31:39.293,59.98559485,20.11348146,11
2018-06-12_16:31:40.293,59.98560201,20.11346464,11
2018-06-12_16:31:41.293,59.98560931,20.1134708,11
2018-06-12_16:31:42.294,59.98561198,20.11345397,11
2018-06-12_16:31:43.294,59.98561198,20.11345397,11
2018-06-12_16:31:44.294,59.98561465,20.11343715,11
2018-06-12_16:31:45.294,59.98562182,20.11342033,11
2018-06-12_16:31:46.294,59.98562911,20.11342649,11
2018-06-12_16:31:47.294,59.98563179,20.11340967,12
2018-06-12_16:31:48.294,59.98563179,20.11340967,12
2018-06-12_16:31:49.294,59.98563446,20.11339285,12
2018-06-12_16:31:50.294,59.98564162,20.11337603,12
2018-06-12_16:31:51.294,59.98564162,20.11337603,12
2018-06-12_16:31:52.294,59.98565159,20.11336537,12
2018-06-12_16:31:53.294,59.98565159,20.11336537,12
2018-06-12_16:32:04.508,59.98567407,20.11330425,12
2018-06-12_16:32:05.508,59.98568671,20.11327676,12
2018-06-12_16:32:06.509,59.98568939,20.11325994,12
2018-06-12_16:32:07.509,59.98569388,20.11325994,12
2018-06-12_16:32:08.509,59.98569388,20.11325994,11
2018-06-12_16:32:09.509,59.98570385,20.11324928,11
2018-06-12_16:32:10.509,59.98570385,20.11324928,11
2018-06-12_16:32:11.509,59.98571382,20.11323862,12
2018-06-12_16:32:12.509,59.98572098,20.1132218,12
2018-06-12_16:32:13.509,59.98572098,20.1132218,12
2018-06-12_16:32:14.509,59.98573095,20.11321114,12
2018-06-12_16:32:15.509,59.98573362,20.11319432,12
2018-06-12_16:32:16.509,59.98573362,20.11319432,12
2018-06-12_16:32:17.509,59.98574808,20.11318366,11
2018-06-12_16:32:18.509,59.98574808,20.11318366,11
2018-06-12_16:32:19.509,59.98575805,20.113173,11
2018-06-12_16:32:20.510,59.98576984,20.11317916,12
2018-06-12_16:32:21.510,59.98577252,20.11316234,12
2018-06-12_16:32:22.510,59.9857843,20.1131685,12
2018-06-12_16:32:23.510,59.9857916,20.11317466,12
2018-06-12_16:32:24.510,59.98580157,20.113164,12
2018-06-12_16:32:33.299,59.98585153,20.11319479,11
2018-06-12_16:32:34.299,59.98590879,20.11323176,12
2018-06-12_16:32:35.299,59.98592058,20.11323791,12
2018-06-12_16:32:36.299,59.98592058,20.11323791,12
2018-06-12_16:32:37.299,59.98594234,20.11323341,12
2018-06-12_16:32:38.299,59.98594963,20.11323957,12
2018-06-12_16:32:39.299,59.98596142,20.11324573,12
2018-06-12_16:32:40.299,59.98596872,20.11325189,12
2018-06-12_16:32:41.299,59.98597321,20.11325189,12
2018-06-12_16:32:42.299,59.98598318,20.11324123,12
2018-06-12_16:32:43.300,59.98599764,20.11323057,12
2018-06-12_16:32:52.830,59.98603191,20.11317561,12
2018-06-12_16:32:53.830,59.98607152,20.113087,12
2018-06-12_16:32:54.830,59.98608149,20.11307634,12
2018-06-12_16:32:55.830,59.98608149,20.11307634,12
2018-06-12_16:32:56.831,59.98609132,20.1130427,12
2018-06-12_16:32:57.831,59.98609581,20.1130427,12
2018-06-12_16:32:58.831,59.98609581,20.1130427,12
2018-06-12_16:32:59.831,59.98610846,20.11301522,12
2018-06-12_16:33:00.831,59.98611113,20.1129984,12
2018-06-12_16:33:01.831,59.98611113,20.1129984,12
2018-06-12_16:33:02.831,59.98612559,20.11298773,12
2018-06-12_16:33:15.149,59.98615523,20.11290979,12
2018-06-12_16:33:16.149,59.98617308,20.11282568,12
2018-06-12_16:33:17.150,59.98617308,20.11282568,12
2018-06-12_16:33:18.150,59.98617575,20.11280886,12
2018-06-12_16:33:19.150,59.98618305,20.11281502,12
2018-06-12_16:33:20.150,59.98619022,20.1127982,12
2018-06-12_16:33:21.150,59.98619289,20.11278138,12
2018-06-12_16:33:22.150,59.98619289,20.11278138,12
2018-06-12_16:33:23.150,59.98620005,20.11276456,12
2018-06-12_16:33:24.150,59.98621002,20.1127539,12
2018-06-12_16:33:25.150,59.98621269,20.11273707,12
2018-06-12_16:33:39.205,59.98624963,20.11266529,12
2018-06-12_16:33:40.205,59.98635705,20.11252337,11
2018-06-12_16:33:41.205,59.98637152,20.11251271,12
2018-06-12_16:33:42.205,59.98637419,20.11249589,12
2018-06-12_16:33:43.205,59.98637419,20.11249589,12
2018-06-12_16:33:44.205,59.98640311,20.11247457,12
2018-06-12_16:33:45.205,59.98641308,20.11246391,12
2018-06-12_16:33:46.205,59.98642754,20.11245324,12
2018-06-12_16:33:47.205,59.98642754,20.11245324,12
2018-06-12_16:33:48.206,59.986442,20.11244258,12
2018-06-12_16:33:49.206,59.98644467,20.11242576,12
2018-06-12_16:33:50.206,59.98645913,20.1124151,12
2018-06-12_16:33:51.206,59.98646643,20.11242126,12
2018-06-12_16:33:52.206,59.98647359,20.11240444,12
2018-06-12_16:33:53.206,59.98648356,20.11239378,12
2018-06-12_16:33:54.206,59.98648356,20.11239378,12
2018-06-12_16:33:55.206,59.98648356,20.11239378,12
2018-06-12_16:33:56.206,59.98651248,20.11237245,11
2018-06-12_16:33:57.206,59.98651248,20.11237245,11
2018-06-12_16:33:58.206,59.98652695,20.11236179,11
2018-06-12_16:33:59.206,59.98652695,20.11236179,12
2018-06-12_16:34:00.206,59.98652695,20.11236179,12
2018-06-12_16:34:01.206,59.98654141,20.11235113,12
2018-06-12_16:34:02.207,59.98654141,20.11235113,12
2018-06-12_16:34:03.207,59.9865487,20.11235729,12
2018-06-12_16:34:04.207,59.98656049,20.11236345,12
2018-06-12_16:34:05.207,59.98657046,20.11235279,12
2018-06-12_16:34:06.207,59.98657495,20.11235279,12
2018-06-12_16:34:07.207,59.98658225,20.11235895,12
2018-06-12_16:34:08.207,59.98658674,20.11235895,12
2018-06-12_16:34:09.207,59.98659404,20.11236511,12
2018-06-12_16:34:21.678,59.98659404,20.11236511,12
2018-06-12_16:34:22.678,59.98668556,20.1123471,11
2018-06-12_16:34:23.678,59.98670732,20.1123426,12
2018-06-12_16:34:24.678,59.98671462,20.11234876,12
2018-06-12_16:34:25.678,59.98671462,20.11234876,12
2018-06-12_16:34:26.678,59.98673638,20.11234426,12
2018-06-12_16:34:27.678,59.98674816,20.11235042,12
2018-06-12_16:34:28.678,59.98674816,20.11235042,12
2018-06-12_16:34:29.678,59.98676992,20.11234592,12
2018-06-12_16:34:30.679,59.98677722,20.11235208,12
2018-06-12_16:34:31.679,59.98677722,20.11235208,12
2018-06-12_16:34:37.829,59.98682184,20.11241652,12
2018-06-12_16:34:38.829,59.98681382,20.11246698,12
2018-06-12_16:34:39.829,59.98681115,20.11248381,12
2018-06-12_16:34:40.829,59.98681115,20.11248381,12
2018-06-12_16:34:41.829,59.98679864,20.11253427,11
2018-06-12_16:34:42.829,59.98679329,20.11256791,11
2018-06-12_16:34:43.830,59.98679329,20.11256791,11
2018-06-12_16:34:44.830,59.98677616,20.1125954,11
2018-06-12_16:34:45.830,59.98676633,20.11262904,11
2018-06-12_16:34:46.830,59.98676633,20.11262904,11
2018-06-12_16:34:47.830,59.98674652,20.11267334,10
2018-06-12_16:34:48.830,59.98674652,20.11267334,10
2018-06-12_16:34:49.830,59.98673936,20.11269017,10
2018-06-12_16:34:50.830,59.98671955,20.11273447,12
2018-06-12_16:34:51.830,59.98670242,20.11276195,12
2018-06-12_16:34:52.830,59.98670242,20.11276195,12
2018-06-12_16:34:53.830,59.98668261,20.11280626,12
2018-06-12_16:34:54.830,59.98667545,20.11282308,12
2018-06-12_16:34:55.830,59.98667545,20.11282308,12
2018-06-12_16:34:56.830,59.98664835,20.11286122,12
2018-06-12_16:34:57.830,59.98663389,20.11287189,12
2018-06-12_16:35:13.941,59.98657252,20.11296499,12
2018-06-12_16:35:14.941,59.98637467,20.11319836,12
2018-06-12_16:35:15.941,59.98635754,20.11322584,12
2018-06-12_16:35:16.941,59.98635754,20.11322584,12
2018-06-12_16:35:17.941,59.98632327,20.1132808,12
2018-06-12_16:35:18.941,59.98630613,20.11330829,12
2018-06-12_16:35:19.941,59.98630613,20.11330829,12
2018-06-12_16:35:20.941,59.98628366,20.11336941,12
2018-06-12_16:35:21.942,59.98626652,20.1133969,12
2018-06-12_16:35:22.942,59.98626652,20.1133969,12
2018-06-12_16:35:23.942,59.98625134,20.11346418,12
2018-06-12_16:35:34.321,59.98621369,20.11359259,12
2018-06-12_16:35:35.321,59.9861555,20.11382192,12
2018-06-12_16:35:36.321,59.98615015,20.11385557,12
2018-06-12_16:35:37.321,59.98614481,20.11388921,12
2018-06-12_16:35:38.321,59.98613035,20.11389987,10
2018-06-12_16:35:39.321,59.986125,20.11393351,10
2018-06-12_16:35:40.321,59.98611517,20.11396715,10
2018-06-12_16:35:41.321,59.98610982,20.11400079,11
2018-06-12_16:35:42.321,59.98609536,20.11401146,11
2018-06-12_16:35:43.321,59.98609002,20.1140451,11
2018-06-12_16:35:44.321,59.98608734,20.11406192,12
2018-06-12_16:35:45.321,59.98607751,20.11409556,12
2018-06-12_16:35:46.321,59.98606754,20.11410622,12
2018-06-12_16:35:47.321,59.9860577,20.11413986,12
2018-06-12_16:35:48.322,59.98605503,20.11415668,12
2018-06-12_16:35:49.322,59.98604968,20.11419033,12
2018-06-12_16:35:50.322,59.98604701,20.11420715,12
2018-06-12_16:35:51.322,59.98603718,20.11424079,12
2018-06-12_16:35:52.322,59.98602721,20.11425145,12
2018-06-12_16:35:53.322,59.98602186,20.11428509,12
2018-06-12_16:35:54.322,59.9860147,20.11430191,12
2018-06-12_16:36:11.808,59.9860147,20.11430191,12
2018-06-12_16:36:12.808,59.98592992,20.11472244,12
2018-06-12_16:36:13.808,59.98592992,20.11472244,12
2018-06-12_16:36:14.808,59.98592457,20.11475608,11
2018-06-12_16:36:15.808,59.98591741,20.1147729,11
2018-06-12_16:36:16.808,59.98591741,20.1147729,11
2018-06-12_16:36:17.808,59.98591207,20.11480654,11
2018-06-12_16:36:18.808,59.98590477,20.11480038,11
2018-06-12_16:36:19.808,59.98590477,20.11480038,11
2018-06-12_16:36:20.808,59.98588763,20.11482786,12
2018-06-12_16:36:21.809,59.98587585,20.1148217,12
2018-06-12_16:36:22.809,59.98587585,20.1148217,12
2018-06-12_16:36:23.809,59.98585409,20.1148262,11
2018-06-12_16:36:24.809,59.98585141,20.11484302,11
2018-06-12_16:36:25.809,59.98585141,20.11484302,11
2018-06-12_16:36:26.809,59.98582966,20.11484752,10
2018-06-12_16:36:27.809,59.9858152,20.11485818,10
2018-06-12_16:36:28.809,59.9858152,20.11485818,10
2018-06-12_16:36:29.809,59.98579344,20.11486268,11
2018-06-12_16:36:30.809,59.98578347,20.11487334,11
2018-06-12_16:36:31.809,59.98578347,20.11487334,11
2018-06-12_16:36:32.809,59.98576438,20.11486102,12
2018-06-12_16:36:33.809,59.98575259,20.11485486,12
2018-06-12_16:36:34.809,59.98575259,20.11485486,12
2018-06-12_16:36:35.810,59.98574067,20.11482572,12
2018-06-12_16:36:36.810,59.98573618,20.11482572,12
2018-06-12_16:36:37.810,59.98573618,20.11482572,12
2018-06-12_16:36:38.810,59.98571977,20.11479658,12
2018-06-12_16:36:39.810,59.98571514,20.11477359,12
2018-06-12_16:36:40.810,59.98571514,20.11477359,12
2018-06-12_16:36:41.810,59.98569606,20.11476127,12
2018-06-12_16:37:03.159,59.98563431,20.11472431,10
2018-06-12_16:37:04.159,59.98552904,20.11469635,10
2018-06-12_16:37:05.159,59.98552175,20.11469019,11
2018-06-12_16:37:06.160,59.98550996,20.11468403,11
2018-06-12_16:37:07.160,59.98550266,20.11467787,11
2018-06-12_16:37:08.160,59.98549087,20.11467171,11
2018-06-12_16:37:09.160,59.98548358,20.11466555,11
2018-06-12_16:37:10.160,59.98547179,20.11465939,11
2018-06-12_16:37:11.160,59.98546,20.11465323,11
2018-06-12_16:37:12.160,59.9854454,20.11464091,11
2018-06-12_16:37:13.160,59.98543362,20.11463475,11
2018-06-12_16:37:14.160,59.9854172,20.1146056,11
2018-06-12_16:37:15.160,59.98539812,20.11459328,11
2018-06-12_16:37:16.160,59.985389,20.1145703,11
2018-06-12_16:37:17.160,59.98537441,20.11455798,11
2018-06-12_16:37:18.160,59.98535799,20.11452884,11
2018-06-12_16:37:28.860,59.98528967,20.1144291,11
2018-06-12_16:37:29.861,59.98520956,20.11432319,11
2018-06-12_16:37:30.861,59.98520493,20.11430021,11
2018-06-12_16:37:31.861,59.98520493,20.11430021,11
2018-06-12_16:37:32.861,59.98518585,20.11428789,11
2018-06-12_16:37:33.861,59.98517673,20.11426491,11
2018-06-12_16:37:34.861,59.98517673,20.11426491,11
2018-06-12_16:37:35.861,59.98516032,20.11423577,11
2018-06-12_16:37:36.861,59.98515302,20.11422961,11
2018-06-12_16:37:37.861,59.98515302,20.11422961,11
2018-06-12_16:37:38.861,59.9851439,20.11420663,11
2018-06-12_16:37:39.861,59.98513661,20.11420047,11
2018-06-12_16:37:40.861,59.98513661,20.11420047,11
2018-06-12_16:37:41.861,59.98511752,20.11418815,11
2018-06-12_16:37:42.861,59.98511752,20.11418815,11
2018-06-12_16:37:43.862,59.98511752,20.11418815,11
2018-06-12_16:37:52.669,59.98506417,20.11423079,11
2018-06-12_16:37:53.669,59.98502528,20.11426277,11
2018-06-12_16:37:54.669,59.98501531,20.11427343,11
2018-06-12_16:37:55.669,59.98501531,20.11427343,11
2018-06-12_16:37:56.669,59.98501531,20.11427343,11
2018-06-12_16:37:57.670,59.98498638,20.11429475,12
2018-06-12_16:37:58.670,59.98498638,20.11429475,12
2018-06-12_16:37:59.670,59.98496925,20.11432223,11
2018-06-12_16:38:00.670,59.98496195,20.11431607,11
2018-06-12_16:38:01.670,59.98496195,20.11431607,11
2018-06-12_16:38:02.670,59.98494482,20.11434355,11
2018-06-12_16:38:11.136,59.98489609,20.11440917,11
2018-06-12_16:38:12.136,59.98485453,20.11445798,12
2018-06-12_16:38:13.136,59.98485186,20.1144748,12
2018-06-12_16:38:14.136,59.98483739,20.11448546,11
2018-06-12_16:38:15.136,59.98483472,20.11450228,11
2018-06-12_16:38:16.136,59.98482026,20.11451294,11
2018-06-12_16:38:17.136,59.9848131,20.11452976,11
2018-06-12_16:38:18.136,59.98480046,20.11455724,11
2018-06-12_16:38:19.136,59.98479329,20.11457406,11
2018-06-12_16:38:20.136,59.98478332,20.11458472,11
2018-06-12_16:38:21.136,59.98477616,20.11460154,11
2018-06-12_16:38:22.137,59.98477349,20.11461836,11
2018-06-12_16:38:23.137,59.98475635,20.11464584,11
2018-06-12_16:38:24.137,59.98475368,20.11466266,11
2018-06-12_16:38:25.137,59.98473922,20.11467332,11
2018-06-12_16:38:26.137,59.98473655,20.11469014,11
2018-06-12_16:38:27.137,59.98472939,20.11470696,11
2018-06-12_16:38:28.137,59.98471941,20.11471762,11
2018-06-12_16:38:29.137,59.98471674,20.11473444,11
2018-06-12_16:38:30.137,59.98470958,20.11475126,11
2018-06-12_16:38:31.137,59.98469694,20.11477874,11
2018-06-12_16:38:37.138,59.98465551,20.11485052,11
2018-06-12_16:38:47.345,59.98461127,20.11491614,11
2018-06-12_16:38:48.345,59.98455257,20.11499242,11
2018-06-12_16:38:49.345,59.98453811,20.11500308,11
2018-06-12_16:38:50.345,59.98453811,20.11500308,11
2018-06-12_16:38:51.345,59.98452365,20.11501374,11
2018-06-12_16:38:52.345,59.98452098,20.11503056,11
2018-06-12_16:38:53.345,59.98450651,20.11504122,11
2018-06-12_16:38:54.346,59.98450384,20.11505804,11
2018-06-12_16:38:55.346,59.98449387,20.1150687,11
2018-06-12_16:38:56.346,59.98448671,20.11508552,11
2018-06-12_16:38:57.346,59.98447941,20.11507936,11
2018-06-12_16:39:12.910,59.98442339,20.11513882,11
2018-06-12_16:39:13.910,59.98423513,20.11523143,11
2018-06-12_16:39:14.910,59.98420158,20.11522977,11
2018-06-12_16:39:15.910,59.98418712,20.11524043,11
2018-06-12_16:39:16.910,59.98418712,20.11524043,11
2018-06-12_16:39:17.910,59.98415806,20.11523877,11
2018-06-12_16:39:18.910,59.98415806,20.11523877,11
2018-06-12_16:39:19.910,59.9841436,20.11524943,11
2018-06-12_16:39:20.910,59.98411736,20.11525393,11
2018-06-12_16:39:21.910,59.98411006,20.11524777,11
2018-06-12_16:39:22.910,59.98411006,20.11524777,11
2018-06-12_16:39:23.910,59.98408381,20.11525227,11
2018-06-12_16:39:24.910,59.98407384,20.11526293,11
2018-06-12_16:39:25.910,59.98407384,20.11526293,11
2018-06-12_16:39:26.911,59.9840567,20.11529041,11
2018-06-12_16:39:27.911,59.98405403,20.11530723,11
2018-06-12_16:39:28.911,59.98405403,20.11530723,10
2018-06-12_16:39:29.911,59.9840369,20.11533471,10
2018-06-12_16:39:30.911,59.98402974,20.11535153,10
2018-06-12_16:39:31.911,59.98402974,20.11535153,11
2018-06-12_16:39:32.911,59.9840053,20.11537285,11
2018-06-12_16:39:33.911,59.98399084,20.11538351,11
2018-06-12_16:39:34.911,59.98399084,20.11538351,11
2018-06-12_16:39:35.911,59.98396908,20.11538801,11
2018-06-12_16:39:36.911,59.98395462,20.11539867,11
2018-06-12_16:39:37.911,59.98395462,20.11539867,11
2018-06-12_16:39:47.793,59.98385059,20.11546712,11
2018-06-12_16:39:48.793,59.98379991,20.11549294,12
2018-06-12_16:39:49.793,59.98379991,20.11549294,12
2018-06-12_16:39:50.793,59.98377548,20.11551426,12
2018-06-12_16:39:51.793,59.98376102,20.11552492,12
2018-06-12_16:39:52.793,59.98376102,20.11552492,12
2018-06-12_16:39:53.793,59.98373659,20.11554624,12
2018-06-12_16:39:54.793,59.98372213,20.1155569,12
2018-06-12_16:39:55.793,59.98372213,20.1155569,12
2018-06-12_16:39:56.793,59.98369588,20.1155614,11
2018-06-12_16:39:57.793,59.98368591,20.11557205,11
2018-06-12_16:39:58.793,59.98368591,20.11557205,11
2018-06-12_16:40:00.672,59.98368591,20.11557205,11
2018-06-12_16:40:01.672,59.98364253,20.11560403,12
2018-06-12_16:40:02.672,59.98362077,20.11560853,11
2018-06-12_16:40:03.672,59.98361361,20.11562535,11
2018-06-12_16:40:04.672,59.98361361,20.11562535,11
2018-06-12_16:40:05.672,59.98358917,20.11564667,12
2018-06-12_16:40:06.673,59.98357471,20.11565733,12
2018-06-12_16:40:07.673,59.98357471,20.11565733,12
2018-06-12_16:40:08.673,59.98355295,20.11566183,12
2018-06-12_16:40:09.673,59.98353849,20.11567249,12
2018-06-12_16:40:10.673,59.98353849,20.11567249,12
2018-06-12_16:40:11.673,59.98351406,20.1156938,12
2018-06-12_16:40:12.673,59.9834996,20.11570447,12
2018-06-12_16:40:13.673,59.9834996,20.11570447,12
2018-06-12_16:40:14.673,59.98347784,20.11570896,12
2018-06-12_16:40:15.673,59.98346338,20.11571962,12
2018-06-12_16:40:16.673,59.98346338,20.11571962,12
2018-06-12_16:40:17.673,59.98344892,20.11573028,12
2018-06-12_16:40:18.673,59.98343446,20.11574094,12
2018-06-12_16:40:31.68,59.98338111,20.11578358,12
2018-06-12_16:40:32.68,59.98330867,20.11581389,12
2018-06-12_16:40:33.68,59.98329421,20.11582455,12
2018-06-12_16:40:34.68,59.98327975,20.11583521,12
2018-06-12_16:40:35.68,59.98326529,20.11584587,12
2018-06-12_16:40:36.68,59.9832462,20.11583355,12
2018-06-12_16:40:37.68,59.98323623,20.11584421,12
2018-06-12_16:40:38.68,59.98322177,20.11585487,12
2018-06-12_16:40:39.68,59.98320731,20.11586553,12
2018-06-12_16:40:40.68,59.98319552,20.11585937,12
2018-06-12_16:40:41.68,59.98317376,20.11586387,12
2018-06-12_16:40:42.68,59.9831593,20.11587452,12
2018-06-12_16:40:43.68,59.983152,20.11586837,12
2018-06-12_16:40:44.69,59.98313025,20.11587286,12
2018-06-12_16:40:45.69,59.98311846,20.1158667,12
2018-06-12_16:40:46.69,59.983104,20.11587736,12
2018-06-12_16:40:47.69,59.983104,20.11587736,12
2018-06-12_16:40:48.69,59.98307045,20.1158757,12
2018-06-12_16:40:49.69,59.98305599,20.11588636,12
2018-06-12_16:40:50.69,59.9830369,20.11587404,12
2018-06-12_16:40:51.69,59.98302693,20.1158847,12
2018-06-12_16:41:01.577,59.98294538,20.11589203,12
2018-06-12_16:41:02.576,59.98283477,20.11589771,11
2018-06-12_16:41:03.576,59.98282031,20.11590837,11
2018-06-12_16:41:04.576,59.98282031,20.11590837,11
2018-06-12_16:41:05.576,59.98278409,20.11592352,11
2018-06-12_16:41:06.576,59.9827723,20.11591737,11
2018-06-12_16:41:14.13,59.98268808,20.11594152,11
2018-06-12_16:41:15.13,59.98268078,20.11593536,11
2018-06-12_16:41:16.13,59.98266632,20.11594602,11
2018-06-12_16:41:17.13,59.98265902,20.11593986,11
2018-06-12_16:41:18.13,59.98264723,20.1159337,11
2018-06-12_16:41:19.13,59.98263277,20.11594436,11
2018-06-12_16:41:20.13,59.98262547,20.1159382,11
2018-06-12_16:41:21.13,59.98261101,20.11594886,11
2018-06-12_16:41:22.13,59.98261101,20.11594886,11
2018-06-12_16:41:23.13,59.98259655,20.11595951,11
2018-06-12_16:41:24.13,59.98258926,20.11595335,11
2018-06-12_16:41:25.13,59.98258926,20.11595335,11
2018-06-12_16:41:26.13,59.98257479,20.11596401,11
2018-06-12_16:41:27.14,59.98256033,20.11597467,11
2018-06-12_16:41:28.14,59.98255304,20.11596851,11
2018-06-12_16:41:29.14,59.98254587,20.11598533,11
2018-06-12_16:41:43.725,59.9825359,20.11599599,11
2018-06-12_16:41:44.725,59.98239942,20.11613622,10
2018-06-12_16:41:45.725,59.98238496,20.11614687,10
2018-06-12_16:41:46.726,59.98238496,20.11614687,10
2018-06-12_16:41:47.726,59.98236782,20.11617435,11
2018-06-12_16:41:48.726,59.98235336,20.11618501,11
2018-06-12_16:42:01.890,59.98230463,20.11625062,10
2018-06-12_16:42:02.890,59.98220242,20.11633589,12
2018-06-12_16:42:03.890,59.98218796,20.11634655,12
2018-06-12_16:42:04.890,59.98218796,20.11634655,11
2018-06-12_16:42:05.890,59.98216353,20.11636787,11
2018-06-12_16:42:06.890,59.98214907,20.11637853,11
2018-06-12_16:42:07.890,59.98214907,20.11637853,11
2018-06-12_16:42:08.890,59.9821346,20.11638918,11
2018-06-12_16:42:09.890,59.98212014,20.11639984,11
2018-06-12_16:42:10.891,59.98212014,20.11639984,11
2018-06-12_16:42:11.891,59.98209839,20.11640434,11
2018-06-12_16:42:12.891,59.98208841,20.116415,11
2018-06-12_16:42:13.891,59.98208841,20.116415,12
2018-06-12_16:42:14.891,59.98207395,20.11642566,12
2018-06-12_16:42:15.891,59.98205949,20.11643632,12
2018-06-12_16:42:16.891,59.98205949,20.11643632,12
2018-06-12_16:42:26.990,59.98200152,20.11645597,12
2018-06-12_16:42:27.990,59.98193905,20.11647563,12
2018-06-12_16:42:28.990,59.98192908,20.11648629,12
2018-06-12_16:42:29.990,59.98191729,20.11648012,12
2018-06-12_16:42:30.990,59.98191462,20.11649694,12
2018-06-12_16:42:31.990,59.98190283,20.11649078,11
2018-06-12_16:42:32.990,59.98189286,20.11650144,11
2018-06-12_16:42:33.990,59.98188107,20.11649528,11
2018-06-12_16:42:34.990,59.9818711,20.11650594,12
2018-06-12_16:42:35.990,59.98185931,20.11649978,12
2018-06-12_16:42:36.990,59.98185664,20.1165166,12
2018-06-12_16:42:37.990,59.98184485,20.11651044,12
2018-06-12_16:42:38.990,59.98183755,20.11650428,12
2018-06-12_16:42:39.991,59.98182309,20.11651494,12
2018-06-12_16:42:40.991,59.98182309,20.11651494,12
2018-06-12_16:42:41.991,59.98180863,20.11652559,12
2018-06-12_16:42:42.991,59.98180863,20.11652559,12
2018-06-12_16:42:43.991,59.98179866,20.11653625,12
2018-06-12_16:42:44.991,59.9817842,20.11654691,12
2018-06-12_16:42:45.991,59.98177423,20.11655757,12
2018-06-12_16:42:46.991,59.98176707,20.11657439,12
2018-06-12_16:42:47.991,59.98175977,20.11656823,12
2018-06-12_16:42:48.991,59.98175977,20.11656823,12
2018-06-12_16:42:49.991,59.98174264,20.11659571,11
2018-06-12_16:42:50.991,59.98173085,20.11658955,11
2018-06-12_16:42:51.991,59.98172817,20.11660636,11
2018-06-12_16:42:52.992,59.9817182,20.11661702,12
2018-06-12_16:42:53.992,59.98170641,20.11661086,12
2018-06-12_16:42:54.992,59.98170374,20.11662768,12
2018-06-12_16:42:55.992,59.98169196,20.11662152,12
2018-06-12_16:42:56.992,59.98168198,20.11663218,12
2018-06-12_16:43:08.928,59.98162863,20.11667481,12
2018-06-12_16:43:09.928,59.98158062,20.11668381,12
2018-06-12_16:43:10.928,59.98158062,20.11668381,11
2018-06-12_16:43:11.928,59.98156154,20.11667149,11
